               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.038772,            0.018874,                   0,             0.98373,             0.98247,             0.99345,             0.77229,             0.03755,            0.019185,                   0,             0.00046,             0.00046,             0.00046
                  92,            0.038854,            0.018947,                   0,             0.98395,             0.98266,             0.99346,             0.77216,             0.03754,            0.019176,                   0,            0.000454,            0.000454,            0.000454
                  93,            0.038544,            0.018685,                   0,             0.98379,             0.98268,              0.9935,              0.7725,            0.037537,            0.019168,                   0,            0.000448,            0.000448,            0.000448
                  94,            0.038322,            0.018569,                   0,              0.9836,             0.98293,             0.99349,             0.77315,            0.037522,            0.019154,                   0,            0.000442,            0.000442,            0.000442
                  95,            0.038479,            0.018691,                   0,             0.98356,             0.98323,              0.9935,             0.77289,            0.037528,            0.019153,                   0,            0.000436,            0.000436,            0.000436
                  96,            0.038199,            0.018528,                   0,             0.98379,             0.98325,             0.99351,             0.77318,            0.037523,            0.019145,                   0,             0.00043,             0.00043,             0.00043
                  97,            0.038359,             0.01846,                   0,             0.98368,             0.98323,             0.99351,              0.7725,            0.037522,            0.019141,                   0,            0.000424,            0.000424,            0.000424
                  98,            0.038006,            0.018325,                   0,             0.98361,             0.98342,             0.99353,             0.77286,            0.037511,            0.019136,                   0,            0.000418,            0.000418,            0.000418
                  99,            0.038216,            0.018682,                   0,             0.98347,             0.98323,             0.99353,             0.77331,            0.037502,            0.019127,                   0,            0.000412,            0.000412,            0.000412
                 100,            0.038057,            0.018531,                   0,             0.98349,             0.98323,             0.99354,             0.77355,             0.03748,            0.019114,                   0,            0.000406,            0.000406,            0.000406
                 101,            0.038196,            0.018376,                   0,             0.98349,             0.98323,             0.99353,             0.77362,            0.037466,            0.019108,                   0,              0.0004,              0.0004,              0.0004
                 102,            0.038075,            0.018487,                   0,             0.98537,             0.98209,             0.99354,              0.7737,            0.037467,            0.019103,                   0,            0.000394,            0.000394,            0.000394
                 103,            0.037765,            0.018526,                   0,             0.98566,             0.98216,             0.99355,             0.77403,            0.037455,            0.019094,                   0,            0.000388,            0.000388,            0.000388
                 104,            0.037808,            0.018411,                   0,             0.98529,             0.98243,             0.99355,             0.77427,            0.037442,            0.019087,                   0,            0.000382,            0.000382,            0.000382
                 105,            0.037872,            0.018437,                   0,             0.98547,             0.98233,             0.99356,             0.77448,            0.037439,            0.019081,                   0,            0.000376,            0.000376,            0.000376
                 106,            0.037888,            0.018459,                   0,             0.98543,             0.98228,             0.99357,              0.7746,            0.037431,            0.019078,                   0,             0.00037,             0.00037,             0.00037
                 107,            0.037857,            0.018514,                   0,              0.9854,             0.98228,             0.99357,             0.77449,            0.037415,            0.019071,                   0,            0.000364,            0.000364,            0.000364
                 108,            0.037554,            0.018214,                   0,             0.98644,             0.98171,             0.99358,             0.77454,            0.037408,            0.019064,                   0,            0.000358,            0.000358,            0.000358
                 109,             0.03782,            0.018154,                   0,             0.98603,             0.98177,             0.99359,             0.77471,            0.037402,            0.019058,                   0,            0.000352,            0.000352,            0.000352
                 110,            0.037433,            0.018171,                   0,             0.98629,             0.98152,             0.99358,             0.77461,             0.03741,            0.019062,                   0,            0.000346,            0.000346,            0.000346
                 111,            0.037588,             0.01838,                   0,             0.98696,             0.98114,             0.99359,             0.77479,            0.037416,            0.019063,                   0,             0.00034,             0.00034,             0.00034
                 112,            0.037604,            0.018236,                   0,             0.98659,             0.98114,             0.99359,             0.77488,            0.037427,            0.019065,                   0,            0.000334,            0.000334,            0.000334
                 113,            0.037551,             0.01843,                   0,             0.98697,             0.98095,              0.9936,              0.7746,            0.037439,            0.019065,                   0,            0.000328,            0.000328,            0.000328
                 114,            0.037431,            0.018156,                   0,              0.9866,             0.98095,              0.9936,             0.77436,            0.037455,            0.019068,                   0,            0.000322,            0.000322,            0.000322
                 115,            0.037263,            0.018223,                   0,              0.9866,             0.98114,             0.99361,             0.77462,             0.03747,             0.01907,                   0,            0.000316,            0.000316,            0.000316
                 116,            0.037363,             0.01813,                   0,             0.98678,             0.98114,             0.99362,             0.77441,            0.037481,            0.019068,                   0,             0.00031,             0.00031,             0.00031
                 117,            0.037245,            0.018043,                   0,              0.9865,             0.98114,             0.99362,             0.77467,            0.037491,            0.019069,                   0,            0.000304,            0.000304,            0.000304
                 118,            0.037226,            0.018081,                   0,              0.9867,             0.98114,             0.99363,             0.77474,            0.037492,            0.019068,                   0,            0.000298,            0.000298,            0.000298
                 119,            0.037169,            0.018024,                   0,             0.98659,             0.98131,             0.99363,             0.77478,              0.0375,            0.019073,                   0,            0.000292,            0.000292,            0.000292
                 120,            0.037208,            0.018034,                   0,             0.98657,             0.98133,             0.99363,             0.77465,            0.037501,            0.019071,                   0,            0.000286,            0.000286,            0.000286
                 121,            0.037178,            0.018262,                   0,             0.98624,             0.98133,             0.99363,             0.77472,            0.037507,            0.019069,                   0,             0.00028,             0.00028,             0.00028
                 122,            0.037015,             0.01804,                   0,             0.98621,             0.98151,             0.99362,             0.77478,            0.037509,            0.019068,                   0,            0.000274,            0.000274,            0.000274
