               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.017987,            0.013109,                   0,             0.99486,             0.99486,             0.99465,             0.82763,            0.016099,            0.016167,                   0,            0.006985,            0.006985,            0.006985
                  69,            0.017906,            0.013005,                   0,             0.99501,             0.99524,             0.99468,             0.82752,            0.016076,            0.016134,                   0,             0.00694,             0.00694,             0.00694
                  70,            0.017765,            0.012986,                   0,             0.99478,             0.99524,             0.99467,             0.82919,            0.015974,            0.016071,                   0,            0.006895,            0.006895,            0.006895
                  71,            0.017865,            0.013042,                   0,             0.99467,             0.99536,              0.9947,             0.82994,            0.015933,            0.016029,                   0,             0.00685,             0.00685,             0.00685
                  72,            0.017774,            0.012921,                   0,             0.99499,             0.99524,             0.99473,             0.83039,            0.015896,            0.016006,                   0,            0.006805,            0.006805,            0.006805
                  73,            0.017742,            0.013022,                   0,             0.99519,             0.99524,             0.99474,              0.8317,            0.015816,            0.015933,                   0,             0.00676,             0.00676,             0.00676
                  74,            0.017625,            0.012993,                   0,             0.99543,             0.99532,             0.99476,             0.83208,            0.015776,            0.015905,                   0,            0.006715,            0.006715,            0.006715
                  75,            0.017617,            0.012906,                   0,             0.99543,             0.99545,             0.99476,             0.83284,            0.015749,            0.015879,                   0,             0.00667,             0.00667,             0.00667
                  76,             0.01764,            0.012993,                   0,             0.99538,             0.99581,             0.99476,              0.8336,            0.015718,            0.015869,                   0,            0.006625,            0.006625,            0.006625
                  77,              0.0174,            0.012854,                   0,             0.99545,             0.99562,             0.99476,             0.83453,            0.015669,            0.015813,                   0,             0.00658,             0.00658,             0.00658
                  78,            0.017455,            0.012957,                   0,               0.996,             0.99545,             0.99476,             0.83542,            0.015619,            0.015764,                   0,            0.006535,            0.006535,            0.006535
                  79,            0.017376,            0.012784,                   0,             0.99638,             0.99539,             0.99474,             0.83648,            0.015575,            0.015725,                   0,             0.00649,             0.00649,             0.00649
                  80,             0.01732,            0.012834,                   0,             0.99599,             0.99543,             0.99475,             0.83723,            0.015523,            0.015687,                   0,            0.006445,            0.006445,            0.006445
                  81,            0.017351,             0.01275,                   0,             0.99619,             0.99535,             0.99475,             0.83814,            0.015494,            0.015655,                   0,              0.0064,              0.0064,              0.0064
                  82,             0.01717,            0.012586,                   0,             0.99619,             0.99558,             0.99474,             0.83825,            0.015478,            0.015643,                   0,            0.006355,            0.006355,            0.006355
                  83,            0.017266,            0.012736,                   0,             0.99619,              0.9955,             0.99474,             0.83902,             0.01544,             0.01561,                   0,             0.00631,             0.00631,             0.00631
                  84,            0.017111,            0.012648,                   0,             0.99609,             0.99562,             0.99474,             0.83957,            0.015413,            0.015575,                   0,            0.006265,            0.006265,            0.006265
                  85,            0.017073,            0.012534,                   0,              0.9961,             0.99562,             0.99474,             0.83995,              0.0154,            0.015557,                   0,             0.00622,             0.00622,             0.00622
                  86,            0.016964,            0.012515,                   0,             0.99565,               0.996,             0.99475,             0.84066,             0.01537,            0.015526,                   0,            0.006175,            0.006175,            0.006175
                  87,            0.016931,            0.012462,                   0,             0.99524,              0.9961,             0.99475,             0.84131,            0.015347,            0.015491,                   0,             0.00613,             0.00613,             0.00613
                  88,              0.0169,            0.012325,                   0,             0.99519,               0.996,             0.99474,             0.84171,             0.01532,            0.015453,                   0,            0.006085,            0.006085,            0.006085
                  89,            0.016937,             0.01249,                   0,             0.99562,               0.996,             0.99474,             0.84188,            0.015279,            0.015415,                   0,             0.00604,             0.00604,             0.00604
                  90,            0.016589,            0.012295,                   0,             0.99564,               0.996,             0.99474,             0.84246,            0.015256,            0.015388,                   0,            0.005995,            0.005995,            0.005995
                  91,            0.016697,            0.012328,                   0,             0.99537,               0.996,             0.99473,             0.84281,            0.015224,            0.015353,                   0,             0.00595,             0.00595,             0.00595
                  92,            0.016826,            0.012537,                   0,               0.996,             0.99603,             0.99474,             0.84296,            0.015192,            0.015324,                   0,            0.005905,            0.005905,            0.005905
                  93,            0.016694,            0.012199,                   0,              0.9966,             0.99543,             0.99473,             0.84322,            0.015168,            0.015298,                   0,             0.00586,             0.00586,             0.00586
